,title,company,salary,summary
810,Student Success Coordinator,University of Louisville,"From $41,036 a year","Bachelor's degree in Guidance and Counseling, Education or related field and four years of related experience."
811,Marketing & Communications Director,The Community Foundation of Louisville,"$75,000 - $80,000 a year","Collaborate with internal and external teams to develop strategies and partnerships.Manage and direct creative development including design, copy, video, etc."
812,Warehouse Picker Order Selector,Keurig Dr Pepper,$17.35 an hour,"Accurately pick products by matching numbers and products using voice audio headset.Ability to work while using a headset, voice-activated, order selector…"
813,Library Page L/U,Louisville Metro Government,$10.30 an hour,"Answers phone calls, provides information, takes messages, and routes calls.Must provide proof of social security number.Keeps rooms orderly and neat."
814,Financial Controller-Part Time,Simmons College of Kentucky,"$60,000 a year","Acts as liaison with independent auditors, coordinates the annual independent financial audit, prepares or reviews the preparation of various schedules and the…"
815,,FedEx Ground PH US,Up to $19 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
816,Customer Service Representative,"Chewy, Inc.",Up to $16.25 an hour,"Interact with customers via inbound calls, outbound calls, emails, and other communication platforms.Make and receive inbound calls to veterinary offices to…"
817,Amazon Delivery Associate (Driver),Amazon DSP,From $16.50 an hour,Have a valid driver's license.Must be comfortable driving and working in varying weather conditions.Able to get in and out of truck and walk up and down…
818,Data Entry,MedAssist,,Cross References data to ensure accuracy and completeness; scans and edits for errors during entry.Maintenance of incoming and outgoing mail.
819,Non-Emergency Medical Driver,zTrip KY,"$65,000 - $78,000 a year",No Felonies or DUI in last 10 years.
820,Fire Recruit - 40 Hrs (NSISS),Louisville Metro Government,$24.12 an hour,"Must possess and maintain a valid driver's license.Participates in practical training including firefighting, fire prevention, fire science, use of…"
821,2021 Supply Chain and Engineering Summer Internship,Johnson & Johnson Family of Companies,$21 an hour,"Our technologically advanced corporate environment focuses on developing individual engineering, business, and scientific skills."
822,Warehouser/Material Handler - PT,Frito-Lay North America,$18.38 an hour,Safely operate a forklift after we provide you training and you obtain certification.Load trailers via carts or stack cases on the floor of a truck trailer.
823,Student Success Coordinator,University of Louisville,"From $41,036 a year","Bachelor's degree in Guidance and Counseling, Education or related field and four years of related experience."
824,Transportation Security Officer (TSO),Transportation Security Administration,$16.51 - $23.58 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
825,Office Manager,Confidential,From $23 an hour,SUCCESSFUL STABLE CREDIT UNION has IMMEDIATE OPENING for Full-time Office Manager/ Consumer Loan Officer –* Strong management skills required.
826,Dental Office Customer Service Representative,Advanced Dental Center,$16 - $20 an hour,New BEAUTIFUL and AWESOME private dental office in Louisville looking for AMAZING full time front desk receptionist!Able to achieve office goals.
827,Cashier,The Home Depot,,"They provide first level escalation for customer issues and assist in the supervision, coaching and training of other Front End Associates by participating in…"
828,Establishment Caseworker,Jefferson County Attorney's Office Child Support D...,"$27,040 a year","Receives and responds to all telephone or written requests for information.Stable work history in administrative work, community service, clerical office work…"
829,Airline Customer Service Gate Agent,Piedmont Airlines,,Gate agents work together as a team to provide excellent customer service and meet corporate objectives.Previous employment as a front-line customer service…
830,,FedEx Ground PH US,Up to $19 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
831,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
832,Customer Service Representative,"Chewy, Inc.",Up to $16.25 an hour,"Interact with customers via inbound calls, outbound calls, emails, and other communication platforms.Make and receive inbound calls to veterinary offices to…"
833,Database Developer,"PSST, LLC","$60,000 - $100,000 a year",Work closely with product managers and owners in providing technical guidance.Work closely with stakeholders and development team to architect and design…
834,Ice Cream Scooper,Liège & Dairy Ice Cream + Waffles,From $10 an hour,"\*Fulfilling Ice Cream, Waffle, and Shake orders efficiently with a smile!\*Treating each customer as our #1.Job Types: Full-time, Part-time."
835,Manufacturing Production Team Member - Full-time – All Shift...,GE Appliances,,"Have fine motor dexterity, neck flexion, and be able to use air tools.Bending, stooping, squatting, crouching, kneeling, crawling, ladder/stair climbing,…"
836,Cashier,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
837,Custodian / Janitor,UNIVERSITY OF LOUISVILLE,From $11.11 an hour,Knowledge of use and custodial cleaning tools and equipment.High stress tolerance -- thrives in a high-pressure environment.Report major damage to supervisor.
838,Case Manager,Capital Now Funding,"$40,000 - $50,000 a year","Data Entry / Clerical work – enter client application, answer phone, file documents, mail checks, etc.The Case Manager will work closely with the Underwriters…"
839,Software Product Manager,"PSST, LLC","$60,000 - $100,000 a year",Proven ability to influence cross-functional teams without formal authority.Be a creative problem solver and proactively drive forward progress.
840,Financial Controller-Part Time,Simmons College of Kentucky,"$60,000 a year","Acts as liaison with independent auditors, coordinates the annual independent financial audit, prepares or reviews the preparation of various schedules and the…"
841,Data Entry,MedAssist,,Cross References data to ensure accuracy and completeness; scans and edits for errors during entry.Maintenance of incoming and outgoing mail.
842,Dock Worker (Part-time),Saia LTL Freight,$17.95 - $22.96 an hour,"Using safe lifting techniques, efficiently sorting, handling, loading and unloading freight into/from over-the-road equipment, containers, city trailers, and/or…"
843,Amazon Delivery Associate (Driver),Amazon DSP,From $16.50 an hour,Have a valid driver's license.Must be comfortable driving and working in varying weather conditions.Able to get in and out of truck and walk up and down…
844,Non-Emergency Medical Driver,zTrip KY,"$65,000 - $78,000 a year",No Felonies or DUI in last 10 years.
845,,FedEx Ground PH US,Up to $19 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
846,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
847,Customer Service Representative,"Chewy, Inc.",Up to $16.25 an hour,"Interact with customers via inbound calls, outbound calls, emails, and other communication platforms.Make and receive inbound calls to veterinary offices to…"
848,Manufacturing Production Team Member - Full-time – All Shift...,GE Appliances,,"Have fine motor dexterity, neck flexion, and be able to use air tools.Bending, stooping, squatting, crouching, kneeling, crawling, ladder/stair climbing,…"
