,title,company,salary,summary
35,Warehouse Team Member,Amazon HVH,,"Take advantage of your 3-day weekend by working a full-time 4-day week.This is a full-time role, which at Amazon means you’ll get benefits starting your first…"
36,Director of Public Events,Myriad Gardens Foundation,"From $50,000 a year","Plan and direct a year-around schedule of special events and programs that will appeal to diverse audiences of all ages, in alignment with the Gardens’ mission…"
37,Administrative Officer,US Department of Housing and Urban Development,"$92,143 - $129,116 a year","Ensure the highest level of collaboration among all administrative staff, both on-site and remote, and, as needed, non-administrative staffs to satisfy the…"
38,Database Records Specialist,Oklahoma Medical Research Foundation,,Performs data entry and maintains the donor database integrity.Prefer one (1) year of data entry experience.Verifies and categorizes gift details by gift type…
39,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
40,Cannabis Trimmer,Cannabis Trimming,$75 - $250 a day,A good job for someone just entering the workforce or returning to the workforce with limited experience and education.High school or equivalent (Preferred).
41,Package Handler,Amazon DSP,$15 an hour,Successful drivers put safety first and care deeply about customer expectations and satisfaction.Must be able to work in variable weather environments.
42,Customer Service Agent,Williams-Sonoma Inc. Customer Care Centers,$14 an hour,"Agents are trained in taking calls to assist customers with anything from placing orders and facilitating returns, to locating products and scheduling…"
43,Warehouse Associate - Oklahoma City,Walmart,$16.75 an hour,"Communicate with (or to) individuals or groups verbally and/or in writing (e.g. customers, suppliers, associates).High School diploma, GED, or Equivalent."
44,Cashier - The Children's Hospital - $11.78/hr +,Sodexo,$11.78 an hour,"Operates a cash register (or equivalent), receives payments of cash, checks and charges from customers or employees for goods or services, making change and…"
45,Production Operator,Johns Manville,$19.34 - $25.89 an hour,Learn the manufacturing process and operate manufacturing equipment.Trade school diploma or relevant trade certifications (preferred).
46,TOOLMAKER,US Department of the Air Force,$26.49 - $30.89 an hour,"The primary purpose of this position is to fabricate, overhaul, and repair standard types of cutting tools such as drills, reamers, milling cutters, and carbide…"
47,,FedEx Ground PH US,Up to $16.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
48,Package Handler,Amazon DSP,$15 an hour,Successful drivers put safety first and care deeply about customer expectations and satisfaction.Must be able to work in variable weather environments.
49,Representative Enroller,Global Medevac,"$5,000 - $15,000 a month",Anyone can become a quality enroller into our extremely valuable membership program even if you don’t have a background in marketing or sales.
50,Warehouse Team Member,Amazon HVH,,"Take advantage of your 3-day weekend by working a full-time 4-day week.This is a full-time role, which at Amazon means you’ll get benefits starting your first…"
51,Hotel Front Desk Agent,"Marriott International, Inc.",$10 - $13 an hour,Our Front Desk/Guest Care Associates are responsible for assisting our guest at every turn - at first contact when the guest contacts the hotel to make a…
52,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
53,Cannabis Trimmer,Cannabis Trimming,$75 - $250 a day,A good job for someone just entering the workforce or returning to the workforce with limited experience and education.High school or equivalent (Preferred).
54,Administrative Officer,US Department of Housing and Urban Development,"$92,143 - $129,116 a year","Ensure the highest level of collaboration among all administrative staff, both on-site and remote, and, as needed, non-administrative staffs to satisfy the…"
55,Cashier - The Children's Hospital - $11.78/hr +,Sodexo,$11.78 an hour,"Operates a cash register (or equivalent), receives payments of cash, checks and charges from customers or employees for goods or services, making change and…"
56,Customer Service Agent,Williams-Sonoma Inc. Customer Care Centers,$14 an hour,"Agents are trained in taking calls to assist customers with anything from placing orders and facilitating returns, to locating products and scheduling…"
57,Production Operator,Johns Manville,$19.34 - $25.89 an hour,Learn the manufacturing process and operate manufacturing equipment.Trade school diploma or relevant trade certifications (preferred).
58,APPRENTICING,Odyssey Leadership Academy,,"Are you interested in being guided in a new type of education, but aren't ready to lead your own class? Come learn from our Mentors in the classroom and in…"
59,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
60,AE - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you’re able to proactively resolve guest concerns while sticking to company policy.
61,Genius,Apple,,"Even if you’re juggling more than one customer, you stay conscious of their time demands as well as your own.After determining whether repairs can be done or a…"
62,,FedEx Ground PH US,Up to $16.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
63,Portfolio Manager,DRGinvest,"$60,000 - $65,000 a year","Lead a growing team and produce best-in-class owner and resident satisfaction, as well as property operating performance.100% accuracy of Payables each month."
64,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
65,Package Handler,Amazon DSP,$15 an hour,Successful drivers put safety first and care deeply about customer expectations and satisfaction.Must be able to work in variable weather environments.
66,Representative Enroller,Global Medevac,"$5,000 - $15,000 a month",Anyone can become a quality enroller into our extremely valuable membership program even if you don’t have a background in marketing or sales.
67,Warehouse Team Member,Amazon HVH,,"Take advantage of your 3-day weekend by working a full-time 4-day week.This is a full-time role, which at Amazon means you’ll get benefits starting your first…"
68,Hotel Front Desk Agent,"Marriott International, Inc.",$10 - $13 an hour,Our Front Desk/Guest Care Associates are responsible for assisting our guest at every turn - at first contact when the guest contacts the hotel to make a…
69,Delivery Couriers,Henry Industries,Up to $30 an hour,"Courier agrees to arrange and execute the pickup and delivery of all documents,.Packages, parcels, merchandise, and other shipments on the route(s) for which…"
70,Delivery Associate,Amazon DSP,$15 - $18 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of van and walk up and down stairs through your shift.
71,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
72,Cannabis Trimmer,Cannabis Trimming,$75 - $250 a day,A good job for someone just entering the workforce or returning to the workforce with limited experience and education.High school or equivalent (Preferred).
73,Team Member/Waffle Enthusiast,Press Waffle Company,$11 - $13 an hour,"This is a part-time position for room to grow into full-time. *.Willing to work all stations (making, baking, decorating, cashier, cleaning, stocking, at Press…"
74,Helpdesk Technician I,Claims Management Resources Inc,$19 - $21 an hour,"Provides front line telephone, email, and walk up support for users.The Helpdesk Technician I serves as a central point to receive requests for assistance from…"
75,Helpdesk Technician I,Claims Management Resources,$19 - $21 an hour,"Provides front line telephone, email, and walk up support for users.The Helpdesk Technician I serves as a central point to receive requests for assistance from…"
76,Litigation Assistant,"Branum Law Firm, PLLC","$40,000 - $100,000 a year","Personal injury litigation legal assistant; paperless; Mac computers, office software, etc.High school or equivalent (Required)."
77,,FedEx Ground PH US,Up to $16.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
78,Representative Enroller,Global Medevac,"$5,000 - $15,000 a month",Anyone can become a quality enroller into our extremely valuable membership program even if you don’t have a background in marketing or sales.
79,Hotel Front Desk Agent,"Marriott International, Inc.",$10 - $13 an hour,Our Front Desk/Guest Care Associates are responsible for assisting our guest at every turn - at first contact when the guest contacts the hotel to make a…
80,Warehouse Team Member,Amazon HVH,,"Take advantage of your 3-day weekend by working a full-time 4-day week.This is a full-time role, which at Amazon means you’ll get benefits starting your first…"
81,Administrative Officer,US Department of Housing and Urban Development,"$92,143 - $129,116 a year","Ensure the highest level of collaboration among all administrative staff, both on-site and remote, and, as needed, non-administrative staffs to satisfy the…"
82,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
83,Cannabis Trimmer,Cannabis Trimming,$75 - $250 a day,A good job for someone just entering the workforce or returning to the workforce with limited experience and education.High school or equivalent (Preferred).
84,Database Records Specialist,Oklahoma Medical Research Foundation,,Performs data entry and maintains the donor database integrity.Prefer one (1) year of data entry experience.Verifies and categorizes gift details by gift type…
85,Package Handler,Amazon DSP,$15 an hour,Successful drivers put safety first and care deeply about customer expectations and satisfaction.Must be able to work in variable weather environments.
86,Customer Service Agent,Williams-Sonoma Inc. Customer Care Centers,$14 an hour,"Agents are trained in taking calls to assist customers with anything from placing orders and facilitating returns, to locating products and scheduling…"
87,Warehouse Associate - Oklahoma City,Walmart,$16.75 an hour,"Communicate with (or to) individuals or groups verbally and/or in writing (e.g. customers, suppliers, associates).High School diploma, GED, or Equivalent."
88,Cashier - The Children's Hospital - $11.78/hr +,Sodexo,$11.78 an hour,"Operates a cash register (or equivalent), receives payments of cash, checks and charges from customers or employees for goods or services, making change and…"
89,Production Operator,Johns Manville,$19.34 - $25.89 an hour,Learn the manufacturing process and operate manufacturing equipment.Trade school diploma or relevant trade certifications (preferred).
90,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
91,APPRENTICING,Odyssey Leadership Academy,,"Are you interested in being guided in a new type of education, but aren't ready to lead your own class? Come learn from our Mentors in the classroom and in…"
92,,FedEx Ground PH US,Up to $16.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
93,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
94,Portfolio Manager,DRGinvest,"$60,000 - $65,000 a year","Lead a growing team and produce best-in-class owner and resident satisfaction, as well as property operating performance.100% accuracy of Payables each month."
95,Representative Enroller,Global Medevac,"$5,000 - $15,000 a month",Anyone can become a quality enroller into our extremely valuable membership program even if you don’t have a background in marketing or sales.
